"","ALDERMAN","LOBBYIST_NAME","cont_to_aldermen","CLIENT_NAME","total_comp","pathString"
"949","EDWARD BURKE","BRIDGET O'KEEFE",300,"BIGANE PAVING COMPANY",1344,"EDWARD BURKE/BRIDGET O'KEEFE/BIGANE PAVING COMPANY"
"950","EDWARD BURKE","BRIDGET O'KEEFE",300,"BLUE STAR PROPERTIES",2482,"EDWARD BURKE/BRIDGET O'KEEFE/BLUE STAR PROPERTIES"
"951","EDWARD BURKE","BRIDGET O'KEEFE",300,"CHDG PHASE 1A1 MANAGER LLC",18445,"EDWARD BURKE/BRIDGET O'KEEFE/CHDG PHASE 1A1 MANAGER LLC"
"952","EDWARD BURKE","BRIDGET O'KEEFE",300,"CHICAGO TRANSIT AUTHORITY",13747,"EDWARD BURKE/BRIDGET O'KEEFE/CHICAGO TRANSIT AUTHORITY"
"953","EDWARD BURKE","BRIDGET O'KEEFE",300,"CLK PROPERTIES",3934,"EDWARD BURKE/BRIDGET O'KEEFE/CLK PROPERTIES"
"954","EDWARD BURKE","BRIDGET O'KEEFE",300,"FRIEDMAN PROPERTIES",32468,"EDWARD BURKE/BRIDGET O'KEEFE/FRIEDMAN PROPERTIES"
"955","EDWARD BURKE","BRIDGET O'KEEFE",300,"MADISON CAPITAL",2584,"EDWARD BURKE/BRIDGET O'KEEFE/MADISON CAPITAL"
"956","EDWARD BURKE","BRIDGET O'KEEFE",300,"MATTHEW SHAPIRO",1280,"EDWARD BURKE/BRIDGET O'KEEFE/MATTHEW SHAPIRO"
"957","EDWARD BURKE","BRIDGET O'KEEFE",300,"MC ASB 934 FULTON LLC",2672,"EDWARD BURKE/BRIDGET O'KEEFE/MC ASB 934 FULTON LLC"
"958","EDWARD BURKE","BRIDGET O'KEEFE",300,"MC ASB 939 FULTON LLC",627,"EDWARD BURKE/BRIDGET O'KEEFE/MC ASB 939 FULTON LLC"
"959","EDWARD BURKE","BRIDGET O'KEEFE",300,"NEW YORK PRIVATE RESIDENCES CONDOMINIUM ASSOCIATION",352,"EDWARD BURKE/BRIDGET O'KEEFE/NEW YORK PRIVATE RESIDENCES CONDOMINIUM ASSOCIATION"
"960","EDWARD BURKE","BRIDGET O'KEEFE",300,"PODMAJERSKY INC",2112,"EDWARD BURKE/BRIDGET O'KEEFE/PODMAJERSKY INC"
"961","EDWARD BURKE","BRIDGET O'KEEFE",300,"PULLMANATSPACE LLC",16570,"EDWARD BURKE/BRIDGET O'KEEFE/PULLMANATSPACE LLC"
"962","EDWARD BURKE","BRIDGET O'KEEFE",300,"PURRFECT BEGGARS PET CLINIC",1728,"EDWARD BURKE/BRIDGET O'KEEFE/PURRFECT BEGGARS PET CLINIC"
"963","EDWARD BURKE","BRIDGET O'KEEFE",300,"REALTERM",1760,"EDWARD BURKE/BRIDGET O'KEEFE/REALTERM"
"964","EDWARD BURKE","BRIDGET O'KEEFE",300,"THE GLAZIER CORPORATION",47956,"EDWARD BURKE/BRIDGET O'KEEFE/THE GLAZIER CORPORATION"
"965","EDWARD BURKE","DANIEL SHOMON",200,"ELECTRIC KNOWLEDGE INTERCHANGE",18000,"EDWARD BURKE/DANIEL SHOMON/ELECTRIC KNOWLEDGE INTERCHANGE"
"966","EDWARD BURKE","DANIEL SHOMON",200,"ENVIRONMENA DESIGN INTERNATIONAL",36000,"EDWARD BURKE/DANIEL SHOMON/ENVIRONMENA DESIGN INTERNATIONAL"
"967","EDWARD BURKE","DANIEL SHOMON",200,"PFIZER INC",62000,"EDWARD BURKE/DANIEL SHOMON/PFIZER INC"
"968","EDWARD BURKE","DANIEL SHOMON",200,"STAFFING SERVICES ASSOCIATION OF ILLINOIS",54000,"EDWARD BURKE/DANIEL SHOMON/STAFFING SERVICES ASSOCIATION OF ILLINOIS"
"969","EDWARD BURKE","EDWARD KUS",1500,"DRW TRADING GROUP",575,"EDWARD BURKE/EDWARD KUS/DRW TRADING GROUP"
"970","EDWARD BURKE","EDWARD KUS",1500,"MACY'S INC",1725,"EDWARD BURKE/EDWARD KUS/MACY'S INC"
"971","EDWARD BURKE","EDWARD KUS",1500,"MORNINGSIDE EQUITIES GROUP INC",3937.5,"EDWARD BURKE/EDWARD KUS/MORNINGSIDE EQUITIES GROUP INC"
"972","EDWARD BURKE","EDWARD KUS",1500,"SOUTH H. BELL COMPANY",862.5,"EDWARD BURKE/EDWARD KUS/SOUTH H. BELL COMPANY"
"973","EDWARD BURKE","EDWARD KUS",1500,"THE ONNI GROUP",7187.5,"EDWARD BURKE/EDWARD KUS/THE ONNI GROUP"
"974","EDWARD BURKE","ERIN WAITZ",150,"MOBILITIE LLC",5551.6,"EDWARD BURKE/ERIN WAITZ/MOBILITIE LLC"
"975","EDWARD BURKE","JOHN BOROVICKA",1000,"BLUEBIRD NETWORK LLC",29999.99,"EDWARD BURKE/JOHN BOROVICKA/BLUEBIRD NETWORK LLC"
"976","EDWARD BURKE","JOHN BOROVICKA",1000,"CAMELOT EDUCATION",28750,"EDWARD BURKE/JOHN BOROVICKA/CAMELOT EDUCATION"
"977","EDWARD BURKE","JOHN BOROVICKA",1000,"CONDUENT INC AND ITS AFFILIATES",28333.32,"EDWARD BURKE/JOHN BOROVICKA/CONDUENT INC AND ITS AFFILIATES"
"978","EDWARD BURKE","JOHN BOROVICKA",1000,"ELECTRONIC KNOWLEDGE INTERCHANGE",26666.64,"EDWARD BURKE/JOHN BOROVICKA/ELECTRONIC KNOWLEDGE INTERCHANGE"
"979","EDWARD BURKE","JOHN BOROVICKA",1000,"EXPEDIA INC",27222.21,"EDWARD BURKE/JOHN BOROVICKA/EXPEDIA INC"
"980","EDWARD BURKE","JOHN BOROVICKA",1000,"EXTENET SYSTEMS INC",37500,"EDWARD BURKE/JOHN BOROVICKA/EXTENET SYSTEMS INC"
"981","EDWARD BURKE","JOHN BOROVICKA",1000,"FCO ADVISORS LP",47086.3,"EDWARD BURKE/JOHN BOROVICKA/FCO ADVISORS LP"
"982","EDWARD BURKE","JOHN BOROVICKA",1000,"FIFTH THIRD BANK",22016.13,"EDWARD BURKE/JOHN BOROVICKA/FIFTH THIRD BANK"
"983","EDWARD BURKE","JOHN BOROVICKA",1000,"FLEET PORTFOLIO VENTURE LLC",8333.32,"EDWARD BURKE/JOHN BOROVICKA/FLEET PORTFOLIO VENTURE LLC"
"984","EDWARD BURKE","JOHN BOROVICKA",1000,"MCGRAW HILL GLOBAL EDUCATION HOLDING LLC AND ITS AFFILIATES",44333.31,"EDWARD BURKE/JOHN BOROVICKA/MCGRAW HILL GLOBAL EDUCATION HOLDING LLC AND ITS AFFILIATES"
"985","EDWARD BURKE","JOHN BOROVICKA",1000,"MILLENNIUM PARK GARAGES LLC",67500,"EDWARD BURKE/JOHN BOROVICKA/MILLENNIUM PARK GARAGES LLC"
"986","EDWARD BURKE","JOHN BOROVICKA",1000,"NORTHWESTERN UNIVERSITY",73500,"EDWARD BURKE/JOHN BOROVICKA/NORTHWESTERN UNIVERSITY"
"987","EDWARD BURKE","JOHN BOROVICKA",1000,"SCIENTIFIC GAMES INTERNATIONAL INC",39999.98,"EDWARD BURKE/JOHN BOROVICKA/SCIENTIFIC GAMES INTERNATIONAL INC"
"988","EDWARD BURKE","JOHN BOROVICKA",1000,"ZAGSTER INC",5000,"EDWARD BURKE/JOHN BOROVICKA/ZAGSTER INC"
"989","EDWARD BURKE","JOHN DOERRER",1500,"AMERICAN PETROLIUM INSTITUTE",63000,"EDWARD BURKE/JOHN DOERRER/AMERICAN PETROLIUM INSTITUTE"
"990","EDWARD BURKE","JOHN DOERRER",1500,"CHICAGO RETAIL MERCHANTS ASSOC.",42000,"EDWARD BURKE/JOHN DOERRER/CHICAGO RETAIL MERCHANTS ASSOC."
"991","EDWARD BURKE","JOHN DOERRER",1500,"DISTILLED SPIRITS COUNCIL OF UNITED STATES",42000,"EDWARD BURKE/JOHN DOERRER/DISTILLED SPIRITS COUNCIL OF UNITED STATES"
"992","EDWARD BURKE","JOHN DOERRER",1500,"GILBANE BUILDING CO.",10000,"EDWARD BURKE/JOHN DOERRER/GILBANE BUILDING CO."
"993","EDWARD BURKE","JOHN DOERRER",1500,"HEXAGON SI",84000,"EDWARD BURKE/JOHN DOERRER/HEXAGON SI"
"994","EDWARD BURKE","JOHN DOERRER",1500,"LIMEBIKE",18000,"EDWARD BURKE/JOHN DOERRER/LIMEBIKE"
"995","EDWARD BURKE","JOHN DOERRER",1500,"MCDONALD'S CORPORATION",7500,"EDWARD BURKE/JOHN DOERRER/MCDONALD'S CORPORATION"
"996","EDWARD BURKE","JOHN DOERRER",1500,"SHORELINE SIGHTSEEING",31500,"EDWARD BURKE/JOHN DOERRER/SHORELINE SIGHTSEEING"
"997","EDWARD BURKE","JOHN DOERRER",1500,"UNITED AIRLINES",20000,"EDWARD BURKE/JOHN DOERRER/UNITED AIRLINES"
"998","EDWARD BURKE","JOHN DOERRER",1500,"VIA TRANSPORTATION INC",84000,"EDWARD BURKE/JOHN DOERRER/VIA TRANSPORTATION INC"
"999","EDWARD BURKE","JOHN KELLY, JR.",1500,"ACCEL ENTERTAINMENT",30000,"EDWARD BURKE/JOHN KELLY, JR./ACCEL ENTERTAINMENT"
"1000","EDWARD BURKE","JOHN KELLY, JR.",1500,"ADTALEM GLOBAL EDUCATION",56000,"EDWARD BURKE/JOHN KELLY, JR./ADTALEM GLOBAL EDUCATION"
"1001","EDWARD BURKE","JOHN KELLY, JR.",1500,"ARCHER DANIELS MIDLAND",3e+05,"EDWARD BURKE/JOHN KELLY, JR./ARCHER DANIELS MIDLAND"
"1002","EDWARD BURKE","JOHN KELLY, JR.",1500,"ASSOCIATION FOR ACCESSIBLE MEDICINES",452000,"EDWARD BURKE/JOHN KELLY, JR./ASSOCIATION FOR ACCESSIBLE MEDICINES"
"1003","EDWARD BURKE","JOHN KELLY, JR.",1500,"ATHLETICO PHYSICAL THERAPY",216000,"EDWARD BURKE/JOHN KELLY, JR./ATHLETICO PHYSICAL THERAPY"
"1004","EDWARD BURKE","JOHN KELLY, JR.",1500,"BANK OF AMERICA CORPORATION",150000,"EDWARD BURKE/JOHN KELLY, JR./BANK OF AMERICA CORPORATION"
"1005","EDWARD BURKE","JOHN KELLY, JR.",1500,"BANK OF AMERICA NA",30000,"EDWARD BURKE/JOHN KELLY, JR./BANK OF AMERICA NA"
"1006","EDWARD BURKE","JOHN KELLY, JR.",1500,"BLACKSTONE ADMINISTRATIVE SERVICES L. P.",420000,"EDWARD BURKE/JOHN KELLY, JR./BLACKSTONE ADMINISTRATIVE SERVICES L. P."
"1007","EDWARD BURKE","JOHN KELLY, JR.",1500,"BREAKTHRU BEVERAGE ILLINOIS",252000,"EDWARD BURKE/JOHN KELLY, JR./BREAKTHRU BEVERAGE ILLINOIS"
"1008","EDWARD BURKE","JOHN KELLY, JR.",1500,"CHICAGO WHITE SOX, LTD.",21000,"EDWARD BURKE/JOHN KELLY, JR./CHICAGO WHITE SOX, LTD."
"1009","EDWARD BURKE","JOHN KELLY, JR.",1500,"COYOTE LOGISTICS",270000,"EDWARD BURKE/JOHN KELLY, JR./COYOTE LOGISTICS"
"1010","EDWARD BURKE","JOHN KELLY, JR.",1500,"CVS CAREMARK CORP",360000,"EDWARD BURKE/JOHN KELLY, JR./CVS CAREMARK CORP"
"1011","EDWARD BURKE","JOHN KELLY, JR.",1500,"ELECTION SYSTEMS & SOFTWARE LLC",281000,"EDWARD BURKE/JOHN KELLY, JR./ELECTION SYSTEMS & SOFTWARE LLC"
"1012","EDWARD BURKE","JOHN KELLY, JR.",1500,"FAMILY GUIDANCE CENTERS INC",376000,"EDWARD BURKE/JOHN KELLY, JR./FAMILY GUIDANCE CENTERS INC"
"1013","EDWARD BURKE","JOHN KELLY, JR.",1500,"KARIS CAPITAL LLC",15000,"EDWARD BURKE/JOHN KELLY, JR./KARIS CAPITAL LLC"
"1014","EDWARD BURKE","JOHN KELLY, JR.",1500,"KNIGHT ENGINEERS AND ARCHITECTS INC",216000,"EDWARD BURKE/JOHN KELLY, JR./KNIGHT ENGINEERS AND ARCHITECTS INC"
"1015","EDWARD BURKE","JOHN KELLY, JR.",1500,"NORESCO LLC",639000,"EDWARD BURKE/JOHN KELLY, JR./NORESCO LLC"
"1016","EDWARD BURKE","JOHN KELLY, JR.",1500,"PRICEWATERHOUSECOOPERS LLP",630000,"EDWARD BURKE/JOHN KELLY, JR./PRICEWATERHOUSECOOPERS LLP"
"1017","EDWARD BURKE","JOHN KELLY, JR.",1500,"UNITED AIRLINES",120000,"EDWARD BURKE/JOHN KELLY, JR./UNITED AIRLINES"
"1018","EDWARD BURKE","JOHN KELLY, JR.",1500,"UNITED CENTER JOINT VENTURE",72000,"EDWARD BURKE/JOHN KELLY, JR./UNITED CENTER JOINT VENTURE"
"1019","EDWARD BURKE","JOHN KELLY, JR.",1500,"VELVET TACO DEVELOPMENT & CONSTRUCTION",1e+05,"EDWARD BURKE/JOHN KELLY, JR./VELVET TACO DEVELOPMENT & CONSTRUCTION"
"1020","EDWARD BURKE","JOHN KELLY, JR.",1500,"WEC ENERGY GROUP INC",360000,"EDWARD BURKE/JOHN KELLY, JR./WEC ENERGY GROUP INC"
"1021","EDWARD BURKE","LANGDON NEAL",500,"1318 NORTH  CLEAVER LLC",3400,"EDWARD BURKE/LANGDON NEAL/1318 NORTH  CLEAVER LLC"
"1022","EDWARD BURKE","LANGDON NEAL",500,"1318 NORTH CLEAVER LLC",5475,"EDWARD BURKE/LANGDON NEAL/1318 NORTH CLEAVER LLC"
"1023","EDWARD BURKE","LANGDON NEAL",500,"931 WEST 19 LLC",43850,"EDWARD BURKE/LANGDON NEAL/931 WEST 19 LLC"
"1024","EDWARD BURKE","LANGDON NEAL",500,"A-1 CAR WASH DETAILING",6925,"EDWARD BURKE/LANGDON NEAL/A-1 CAR WASH DETAILING"
"1025","EDWARD BURKE","LANGDON NEAL",500,"ALISA STARKS",9600,"EDWARD BURKE/LANGDON NEAL/ALISA STARKS"
"1026","EDWARD BURKE","LANGDON NEAL",500,"ASCEND REAL ESTATE GROUP LLC",1100,"EDWARD BURKE/LANGDON NEAL/ASCEND REAL ESTATE GROUP LLC"
"1027","EDWARD BURKE","LANGDON NEAL",500,"AVRA PROPERTIES",8400,"EDWARD BURKE/LANGDON NEAL/AVRA PROPERTIES"
"1028","EDWARD BURKE","LANGDON NEAL",500,"BRONZEVILLE ASSOCIATES LIMITED PARTNERSHIP",10000,"EDWARD BURKE/LANGDON NEAL/BRONZEVILLE ASSOCIATES LIMITED PARTNERSHIP"
"1029","EDWARD BURKE","LANGDON NEAL",500,"CENTURY PLATING COMPANY INC",6000,"EDWARD BURKE/LANGDON NEAL/CENTURY PLATING COMPANY INC"
"1030","EDWARD BURKE","LANGDON NEAL",500,"CHICAGO BOARD OF EDUCATION",341500,"EDWARD BURKE/LANGDON NEAL/CHICAGO BOARD OF EDUCATION"
"1031","EDWARD BURKE","LANGDON NEAL",500,"CHICAGO HOUSING AUTHORITY",21250,"EDWARD BURKE/LANGDON NEAL/CHICAGO HOUSING AUTHORITY"
"1032","EDWARD BURKE","LANGDON NEAL",500,"CHICAGO SOUTHWEST DEVELOPMENT CORPORATION",23000,"EDWARD BURKE/LANGDON NEAL/CHICAGO SOUTHWEST DEVELOPMENT CORPORATION"
"1033","EDWARD BURKE","LANGDON NEAL",500,"COUNTY OF COOK",10500,"EDWARD BURKE/LANGDON NEAL/COUNTY OF COOK"
"1034","EDWARD BURKE","LANGDON NEAL",500,"CRYSTAL PROPERTIES LLC",375,"EDWARD BURKE/LANGDON NEAL/CRYSTAL PROPERTIES LLC"
"1035","EDWARD BURKE","LANGDON NEAL",500,"FARPOINT DEVELOPMENT LLC",10500,"EDWARD BURKE/LANGDON NEAL/FARPOINT DEVELOPMENT LLC"
"1036","EDWARD BURKE","LANGDON NEAL",500,"FRANKLIN PARTNERS",12000,"EDWARD BURKE/LANGDON NEAL/FRANKLIN PARTNERS"
"1037","EDWARD BURKE","LANGDON NEAL",500,"GALACTICA PARTNERS LLC",14100,"EDWARD BURKE/LANGDON NEAL/GALACTICA PARTNERS LLC"
"1038","EDWARD BURKE","LANGDON NEAL",500,"HOUSTON 7979 PARKING LLC",39900,"EDWARD BURKE/LANGDON NEAL/HOUSTON 7979 PARKING LLC"
"1039","EDWARD BURKE","LANGDON NEAL",500,"M.E. OLSON CONSTRUCTION INC",11300,"EDWARD BURKE/LANGDON NEAL/M.E. OLSON CONSTRUCTION INC"
"1040","EDWARD BURKE","LANGDON NEAL",500,"NATIONAL RAILROAD PASSENGER CORP. (AMTRAK)",25500,"EDWARD BURKE/LANGDON NEAL/NATIONAL RAILROAD PASSENGER CORP. (AMTRAK)"
"1041","EDWARD BURKE","LANGDON NEAL",500,"NATIONAL RAILROAD PASSENGER CORPORATION (AMTRAK)",39500,"EDWARD BURKE/LANGDON NEAL/NATIONAL RAILROAD PASSENGER CORPORATION (AMTRAK)"
"1042","EDWARD BURKE","LANGDON NEAL",500,"NEW CASTLE PROPERTIES",350,"EDWARD BURKE/LANGDON NEAL/NEW CASTLE PROPERTIES"
"1043","EDWARD BURKE","LANGDON NEAL",500,"NORTHWESTERN MEMORIAL HOSPITAL",15250,"EDWARD BURKE/LANGDON NEAL/NORTHWESTERN MEMORIAL HOSPITAL"
"1044","EDWARD BURKE","LANGDON NEAL",500,"OGDEN COMMONS JV LLC",45197.4,"EDWARD BURKE/LANGDON NEAL/OGDEN COMMONS JV LLC"
"1045","EDWARD BURKE","LANGDON NEAL",500,"PEOPLE READY INC",2500,"EDWARD BURKE/LANGDON NEAL/PEOPLE READY INC"
"1046","EDWARD BURKE","LANGDON NEAL",500,"PINALE ENTERPRISES LLC",46500,"EDWARD BURKE/LANGDON NEAL/PINALE ENTERPRISES LLC"
"1047","EDWARD BURKE","LANGDON NEAL",500,"PUBLIC BUILDING COMMISSION OF CHICAGO",258700,"EDWARD BURKE/LANGDON NEAL/PUBLIC BUILDING COMMISSION OF CHICAGO"
"1048","EDWARD BURKE","LANGDON NEAL",500,"RIVER BEND REAL ESTATE INVESTMENTS LLC",5100,"EDWARD BURKE/LANGDON NEAL/RIVER BEND REAL ESTATE INVESTMENTS LLC"
"1049","EDWARD BURKE","LANGDON NEAL",500,"RUSH UNIVERSITY MEDICAL CENTER",99000,"EDWARD BURKE/LANGDON NEAL/RUSH UNIVERSITY MEDICAL CENTER"
"1050","EDWARD BURKE","LANGDON NEAL",500,"TERRACO INC",250,"EDWARD BURKE/LANGDON NEAL/TERRACO INC"
"1051","EDWARD BURKE","LANGDON NEAL",500,"TERRY PERDUE",500,"EDWARD BURKE/LANGDON NEAL/TERRY PERDUE"
"1052","EDWARD BURKE","LANGDON NEAL",500,"THE BARACK OBAMA FOUNDATION",278000,"EDWARD BURKE/LANGDON NEAL/THE BARACK OBAMA FOUNDATION"
"1053","EDWARD BURKE","LANGDON NEAL",500,"THE JOHN BUCK COMPANY",12750,"EDWARD BURKE/LANGDON NEAL/THE JOHN BUCK COMPANY"
"1054","EDWARD BURKE","LANGDON NEAL",500,"TRIBUNE COMPANY",186500,"EDWARD BURKE/LANGDON NEAL/TRIBUNE COMPANY"
"1055","EDWARD BURKE","LANGDON NEAL",500,"WEXFORD SCIENCE & TECHNOLOGY LLC",30000,"EDWARD BURKE/LANGDON NEAL/WEXFORD SCIENCE & TECHNOLOGY LLC"
"1056","EDWARD BURKE","LANGDON NEAL",500,"XSC 633 SOUTH  LASALLE ACQUISITION LLC",650,"EDWARD BURKE/LANGDON NEAL/XSC 633 SOUTH  LASALLE ACQUISITION LLC"
"1057","EDWARD BURKE","LANGDON NEAL",500,"XSC 633 SOUTH LASALLE ACQUISITION LLC",1300,"EDWARD BURKE/LANGDON NEAL/XSC 633 SOUTH LASALLE ACQUISITION LLC"
"1058","EDWARD BURKE","MATTHEW DATTILO",1500,"ARCHER AVENUE LLC",18000,"EDWARD BURKE/MATTHEW DATTILO/ARCHER AVENUE LLC"
"1059","EDWARD BURKE","MATTHEW DATTILO",1500,"FAN STREAM INC",15000,"EDWARD BURKE/MATTHEW DATTILO/FAN STREAM INC"
"1060","EDWARD BURKE","MATTHEW DATTILO",1500,"ROSATI'S FRANCHISING INC",90000,"EDWARD BURKE/MATTHEW DATTILO/ROSATI'S FRANCHISING INC"
"1061","EDWARD BURKE","MATTHEW DATTILO",1500,"SPOTHERO INC",88000,"EDWARD BURKE/MATTHEW DATTILO/SPOTHERO INC"
"1062","EDWARD BURKE","MATTHEW DATTILO",1500,"THINK-A-MOVE LTD",138000,"EDWARD BURKE/MATTHEW DATTILO/THINK-A-MOVE LTD"
"1063","EDWARD BURKE","MICHAEL ALEXANDER",1000,"BLUEBIRD NETWORK LLC",29999.99,"EDWARD BURKE/MICHAEL ALEXANDER/BLUEBIRD NETWORK LLC"
"1064","EDWARD BURKE","MICHAEL ALEXANDER",1000,"CAMELOT EDUCATION",28750,"EDWARD BURKE/MICHAEL ALEXANDER/CAMELOT EDUCATION"
"1065","EDWARD BURKE","MICHAEL ALEXANDER",1000,"CONDUENT INC AND ITS AFFILIATES",28333.32,"EDWARD BURKE/MICHAEL ALEXANDER/CONDUENT INC AND ITS AFFILIATES"
"1066","EDWARD BURKE","MICHAEL ALEXANDER",1000,"ELECTRONIC KNOWLEDGE INTERCHANGE",26666.64,"EDWARD BURKE/MICHAEL ALEXANDER/ELECTRONIC KNOWLEDGE INTERCHANGE"
"1067","EDWARD BURKE","MICHAEL ALEXANDER",1000,"EXPEDIA INC",27222.21,"EDWARD BURKE/MICHAEL ALEXANDER/EXPEDIA INC"
"1068","EDWARD BURKE","MICHAEL ALEXANDER",1000,"EXTENET SYSTEMS INC",37500,"EDWARD BURKE/MICHAEL ALEXANDER/EXTENET SYSTEMS INC"
"1069","EDWARD BURKE","MICHAEL ALEXANDER",1000,"FIFTH THIRD BANK",22016.13,"EDWARD BURKE/MICHAEL ALEXANDER/FIFTH THIRD BANK"
"1070","EDWARD BURKE","MICHAEL ALEXANDER",1000,"FLEET PORTFOLIO VENTURE LLC",8333.32,"EDWARD BURKE/MICHAEL ALEXANDER/FLEET PORTFOLIO VENTURE LLC"
"1071","EDWARD BURKE","MICHAEL ALEXANDER",1000,"MCGRAW HILL GLOBAL EDUCATION HOLDING LLC AND ITS AFFILIATES",44333.31,"EDWARD BURKE/MICHAEL ALEXANDER/MCGRAW HILL GLOBAL EDUCATION HOLDING LLC AND ITS AFFILIATES"
"1072","EDWARD BURKE","MICHAEL ALEXANDER",1000,"MILLENNIUM PARK GARAGES LLC",67500,"EDWARD BURKE/MICHAEL ALEXANDER/MILLENNIUM PARK GARAGES LLC"
"1073","EDWARD BURKE","MICHAEL ALEXANDER",1000,"NORTHWESTERN UNIVERSITY",73500,"EDWARD BURKE/MICHAEL ALEXANDER/NORTHWESTERN UNIVERSITY"
"1074","EDWARD BURKE","MICHAEL ALEXANDER",1000,"SCIENTIFIC GAMES INTERNATIONAL INC",39999.98,"EDWARD BURKE/MICHAEL ALEXANDER/SCIENTIFIC GAMES INTERNATIONAL INC"
"1075","EDWARD BURKE","MICHAEL ALEXANDER",1000,"ZAGSTER INC",5000,"EDWARD BURKE/MICHAEL ALEXANDER/ZAGSTER INC"
"1076","EDWARD BURKE","PATRICK CAREY",1500,"APPLE INC",252000,"EDWARD BURKE/PATRICK CAREY/APPLE INC"
"1077","EDWARD BURKE","PATRICK CAREY",1500,"ASIAN HUMAN SERVICES",14000,"EDWARD BURKE/PATRICK CAREY/ASIAN HUMAN SERVICES"
"1078","EDWARD BURKE","PATRICK CAREY",1500,"BNSF RAILWAY COMPANY",135000,"EDWARD BURKE/PATRICK CAREY/BNSF RAILWAY COMPANY"
"1079","EDWARD BURKE","PATRICK CAREY",1500,"CHINESE AMERICAN SERVICE LEAGUE",10000,"EDWARD BURKE/PATRICK CAREY/CHINESE AMERICAN SERVICE LEAGUE"
"1080","EDWARD BURKE","PATRICK CAREY",1500,"DELTA AIR LINES",294000,"EDWARD BURKE/PATRICK CAREY/DELTA AIR LINES"
"1081","EDWARD BURKE","PATRICK CAREY",1500,"DIAGEO NA",140000,"EDWARD BURKE/PATRICK CAREY/DIAGEO NA"
"1082","EDWARD BURKE","PATRICK CAREY",1500,"GRAFFITI RESOURCE COUNCIL",38000,"EDWARD BURKE/PATRICK CAREY/GRAFFITI RESOURCE COUNCIL"
"1083","EDWARD BURKE","PATRICK CAREY",1500,"HERTZ GLOBAL",315000,"EDWARD BURKE/PATRICK CAREY/HERTZ GLOBAL"
"1084","EDWARD BURKE","PATRICK CAREY",1500,"HORIZON PHARMA USA INC",303000,"EDWARD BURKE/PATRICK CAREY/HORIZON PHARMA USA INC"
"1085","EDWARD BURKE","PATRICK CAREY",1500,"HUDSON GROUP",420000,"EDWARD BURKE/PATRICK CAREY/HUDSON GROUP"
"1086","EDWARD BURKE","PATRICK CAREY",1500,"LIMEBIKE",30000,"EDWARD BURKE/PATRICK CAREY/LIMEBIKE"
"1087","EDWARD BURKE","PATRICK CAREY",1500,"LYFT",669000,"EDWARD BURKE/PATRICK CAREY/LYFT"
"1088","EDWARD BURKE","PATRICK CAREY",1500,"MIDWEST BUS & MOTORCOACH ASSOCIATION",90000,"EDWARD BURKE/PATRICK CAREY/MIDWEST BUS & MOTORCOACH ASSOCIATION"
"1089","EDWARD BURKE","PATRICK CAREY",1500,"NORTH HIGHLAND",168000,"EDWARD BURKE/PATRICK CAREY/NORTH HIGHLAND"
"1090","EDWARD BURKE","PATRICK CAREY",1500,"PNC BANK",210000,"EDWARD BURKE/PATRICK CAREY/PNC BANK"
"1091","EDWARD BURKE","PATRICK CAREY",1500,"SALESFORCE",15000,"EDWARD BURKE/PATRICK CAREY/SALESFORCE"
"1092","EDWARD BURKE","PATRICK CAREY",1500,"SENTINEL TECHNOLOGIES",124800,"EDWARD BURKE/PATRICK CAREY/SENTINEL TECHNOLOGIES"
"1093","EDWARD BURKE","PATRICK CAREY",1500,"SONDER",294000,"EDWARD BURKE/PATRICK CAREY/SONDER"
"1094","EDWARD BURKE","PATRICK CAREY",1500,"SSP AMERICA INC",420000,"EDWARD BURKE/PATRICK CAREY/SSP AMERICA INC"
"1095","EDWARD BURKE","PATRICK CAREY",1500,"THE GORDIAN GROUP INC",25000,"EDWARD BURKE/PATRICK CAREY/THE GORDIAN GROUP INC"
"1096","EDWARD BURKE","PATRICK CAREY",1500,"WISCONSIN ENERGY CORPORATION",273000,"EDWARD BURKE/PATRICK CAREY/WISCONSIN ENERGY CORPORATION"
"1097","EDWARD BURKE","ROBERT MARKIN",150,"AVIS BUDGET GROUP INC",4720,"EDWARD BURKE/ROBERT MARKIN/AVIS BUDGET GROUP INC"
"1098","EDWARD BURKE","ROBERT MARKIN",150,"JOEL KENNEDY CONSTRUCTING CORP.",1100,"EDWARD BURKE/ROBERT MARKIN/JOEL KENNEDY CONSTRUCTING CORP."
"1099","EDWARD BURKE","ROBERT MARKIN",150,"REPUBLIC SERVICES INC",8100,"EDWARD BURKE/ROBERT MARKIN/REPUBLIC SERVICES INC"
"1100","EDWARD BURKE","ROBERT MARKIN",150,"SPIRIT AIRLINES",650,"EDWARD BURKE/ROBERT MARKIN/SPIRIT AIRLINES"
"1101","EDWARD BURKE","ROBERT MARKIN",150,"STAT ANALYSIS CORPORATION",3900,"EDWARD BURKE/ROBERT MARKIN/STAT ANALYSIS CORPORATION"
"1102","EDWARD BURKE","ROBERT MARKIN",150,"ZIPCAR INC",1770,"EDWARD BURKE/ROBERT MARKIN/ZIPCAR INC"
"1103","EDWARD BURKE","SAMUEL POLSKY",400,"BLOMMER CHOCOLATE COMPANY",25000,"EDWARD BURKE/SAMUEL POLSKY/BLOMMER CHOCOLATE COMPANY"
